YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,30.6,30.6,25.2,36.7,528.0,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.8,27.8,23.3,32.7,718.0,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.9,24.9,19.9,30.7,632.0,Unknown,Unknown,Unknown,Data not reported,Unknown,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,Data not reported,INC,INCNR
2011,2011,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,33.8,33.8,28.3,39.7,701.0,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,"Less than $15,000",INC,INCLESS15
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,30.1,30.1,27.4,32.9,2203.0,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.2,27.2,24.2,30.4,1622.0,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,22.1,22.1,19.7,24.7,1915.0,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.3,24.3,21.9,26.9,2263.0,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,17.7,17.7,16.4,19.1,5406.0,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,17.5,17.5,14.4,21.2,1090.0,Unknown,Unknown,Unknown,Data not reported,Unknown,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,Data not reported,INC,INCNR
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,29.9,29.9,27.5,32.4,2589.0,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,"Less than $15,000",INC,INCLESS15
2011,2011,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.2,24.2,21.2,27.6,1706.0,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,23.7,23.7,19.7,28.2,1134.0,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,21.3,21.3,18.6,24.3,1757.0,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,19.5,19.5,17.3,21.9,1968.0,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,18.3,18.3,16.7,19.9,3773.0,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,17.5,17.5,14.8,20.6,1604.0,Unknown,Unknown,Unknown,Data not reported,Unknown,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,Data not reported,INC,INCNR
2011,2011,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,25.9,25.9,21.8,30.4,1034.0,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,"Less than $15,000",INC,INCLESS15
2011,2011,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,28.7,28.7,24.2,33.6,743.0,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.7,24.7,20.3,29.7,549.0,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.5,27.5,22.8,32.7,727.0,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,23.2,23.2,19.7,27.1,850.0,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,20.7,20.7,18.5,23.2,2208.0,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,24.8,24.8,20.2,29.9,911.0,Unknown,Unknown,Unknown,Data not reported,Unknown,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Income,Data not reported,INC,INCNR
2011,2011,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,31.7,31.7,26.1,37.8,469.0,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Income,"Less than $15,000",INC,INCLESS15
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,35.6,35.6,29.8,41.9,506.0,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,31.0,31.0,24.6,38.2,374.0,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,32.3,32.3,26.9,38.1,598.0,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,26.4,26.4,22.3,30.9,684.0,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.0,27.0,23.9,30.4,1199.0,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,22.0,22.0,17.4,27.4,674.0,Unknown,Unknown,Unknown,Data not reported,Unknown,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Income,Data not reported,INC,INCNR
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,33.5,33.5,27.6,39.9,495.0,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Income,"Less than $15,000",INC,INCLESS15
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,35.3,35.3,29.3,41.8,472.0,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,30.0,30.0,22.5,38.8,277.0,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.6,27.6,21.1,35.2,355.0,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,20.3,20.3,15.8,25.6,475.0,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,12.7,12.7,10.7,14.9,1820.0,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,22.1,22.1,16.8,28.6,505.0,Unknown,Unknown,Unknown,Data not reported,Unknown,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Income,Data not reported,INC,INCNR
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,41.6,41.6,34.9,48.6,464.0,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,"(38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Income,"Less than $15,000",INC,INCLESS15
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,30.2,30.2,27.1,33.5,2134.0,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,29.7,29.7,25.9,33.8,1285.0,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,27.2,27.2,23.8,30.9,1532.0,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,26.5,26.5,23.3,29.9,1495.0,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,22.4,22.4,20.0,25.1,2187.0,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,20.3,20.3,17.4,23.5,1652.0,Unknown,Unknown,Unknown,Data not reported,Unknown,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Income,Data not reported,INC,INCNR
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,31.8,31.8,28.2,35.7,1485.0,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Income,"Less than $15,000",INC,INCLESS15
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,33.2,33.2,29.7,36.9,1600.0,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,"(32.839681093, -83.627580346)",OWS,OWS1,Q036,VALUE,13,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,29.0,29.0,24.9,33.4,1044.0,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,"(32.839681093, -83.627580346)",OWS,OWS1,Q036,VALUE,13,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,Value,26.8,26.8,23.2,30.8,1123.0,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,"(32.839681093, -83.627580346)",OWS,OWS1,Q036,VALUE,13,Income,"$35,000 - $49,999",INC,INC3550
